Date,Open,High,Low,Close,Volume,ret,vol_10,vol_20,rsi_14,mom_10
2015-02-02,17.5025,18.25,17.5005,18.2235,204608960,0.027651274909043445,0.04176454240211147,0.033897362163365086,83.7615524634636,0.25359427667331635
2015-02-03,18.0125,18.391,18.0105,18.1775,124230420,-0.002527404438694762,0.04162810346023007,0.03331530189950147,82.52197728418413,0.2560461580983968
2015-02-04,17.919,18.375,17.9115,18.2375,83381900,0.0032953483068292834,0.042041398510625466,0.03247904318371895,83.87035610800125,0.22708158116063926
2015-02-05,18.3,18.94,18.295,18.6945,144907880,0.024749449103500114,0.04134275006422799,0.0326335716823882,90.12368446340557,0.20485305491105965
2015-02-06,18.7435,18.7995,18.5505,18.714,77805640,0.0010425439013168765,0.04156078331478938,0.03270051782220657,89.80369711125363,0.19811773744358008
2015-02-09,18.55,18.7205,18.36,18.528,54480500,-0.009988805463136446,0.04164941412152691,0.032635871470547646,87.77943345214001,0.19666731253633007
2015-02-10,18.5445,18.715,18.4255,18.6495,45738580,0.006536234688380117,0.04077903243450036,0.031900344940632874,87.13473206121071,0.2159413202933984
2015-02-11,18.5615,18.855,18.555,18.757,55720860,0.005747679999239499,0.039863319419080605,0.031934098524020474,85.59191715390136,0.23437859892731416
2015-02-12,18.755,18.9255,18.6575,18.8585,55819800,0.00539672456012847,0.040119237927499565,0.03172571104775478,85.58558532230312,0.20973122073256767
2015-02-13,18.9155,19.15,18.8505,19.0915,69495420,0.012279469182702726,0.01154990187672502,0.03068082996546768,88.8219470159209,0.07700335655656776
2015-02-17,18.886,18.999,18.6335,18.7715,73463820,-0.01690344765804021,0.011471024275607696,0.0314652242088938,85.60763143954642,0.030071062090158307
2015-02-18,18.689,18.837,18.6425,18.6685,53006540,-0.005502150632948514,0.011666131371961467,0.03149551393444404,86.30566564744316,0.02701141521111272
2015-02-19,18.6715,19.094,18.6715,18.9495,59024740,0.014939934426018008,0.012299943696453429,0.031332156825268645,85.97580533055104,0.03904043865661411
2015-02-20,18.931,19.185,18.792,19.183,65155280,0.012246924198135833,0.010430625648422627,0.030479677723156972,76.32387454598434,0.026130680146567054
2015-02-23,19.17,19.227,18.9,19.007,43537580,-0.009217137785500162,0.01108278998613305,0.03079299695643642,66.01921859567817,0.01565672758362746
2015-02-24,18.9325,19.024,18.808,18.9295,38431200,-0.0040857805971992005,0.010543801246431683,0.03066149749399689,65.17965243741827,0.021669905008635748
2015-02-25,18.8635,19.3925,18.827,19.2685,63489800,0.017750086421046005,0.011605709029578422,0.03035306978335699,68.70464406318398,0.0331912383710018
2015-02-26,19.2035,19.4685,19.164,19.24,53740820,-0.0014801929549869601,0.011658876485070808,0.03012170399303496,61.71858179847037,0.02575038652236472
2015-02-27,19.2,19.2995,18.9895,19.008,50644020,-0.012131502057325954,0.012471382675664945,0.030393166435646574,55.787401267313555,0.007927459766153166
2015-03-02,19.0425,19.295,18.974,19.2825,42784000,0.01433800564578273,0.012697054923913901,0.012264195411588517,64.35229183909757,0.010004452243144835
2015-03-03,19.2,19.305,19.08,19.2305,38928000,-0.0027003885233084337,0.011175628994908237,0.011025825602246641,61.352090324763886,0.024451961750526108
2015-03-04,19.295,19.395,19.1095,19.136,45182000,-0.0049261825344876055,0.011131685334741981,0.01109836767977512,57.44304760243412,0.0250421833569916
2015-03-05,19.2805,19.421,19.1945,19.3915,53870000,0.013263447957891236,0.010933939418142023,0.011353576371828,59.87037005993145,0.023325153697986822
2015-03-06,19.276,19.35,18.944,19.0045,52540000,-0.020159032497072658,0.01236834112075336,0.011280440919923408,48.475823167953216,-0.00930511390293487
2015-03-09,18.92,18.9665,18.764,18.928,46226000,-0.004033485993008946,0.012088107891653484,0.011332209949099451,52.99750977132156,-0.004156363445046551
2015-03-10,18.8725,18.8885,18.459,18.4755,62418000,-0.024196777168519416,0.014246612908630241,0.01242181901403953,46.73986464379791,-0.023983729100081952
2015-03-11,18.5305,18.6675,18.313,18.3185,49900000,-0.008534051902949263,0.012417540609129807,0.012452448215238492,38.875176112745955,-0.049303266990165295
2015-03-12,18.436,18.775,18.376,18.712,56200000,0.0212535511173155,0.01496470786230991,0.013338960675126889,42.13951916223188,-0.027442827442827333
2015-03-13,18.5925,18.6995,18.334,18.529,52232000,-0.009827956981600414,0.01482185689972067,0.013441583501654072,42.04129184529531,-0.025199915824915764
2015-03-16,18.519,18.697,18.336,18.6675,47080000,0.007446971627442211,0.01409153224396172,0.013234391922924148,45.72454287201579,-0.03189420458965375
2015-03-17,18.5555,18.725,18.482,18.596,40738000,-0.0038375400993814293,0.014091269671924164,0.012727183246959385,37.976041290304124,-0.03299446192246691
2015-03-18,18.4985,18.7995,18.335,18.757,53082000,0.008620512249866069,0.014566593349095224,0.012824679222894094,41.754864942107226,-0.019805602006688794
2015-03-19,18.6935,18.8555,18.6095,18.662,38312000,-0.005077645266374127,0.013550376228088712,0.012390548892809343,43.80372470872059,-0.03761957558724194
2015-03-20,18.8145,18.9685,18.796,18.9245,75270000,0.013968008083405509,0.013276925728554522,0.01249123808629296,43.56115085976399,-0.004209529322002803
2015-03-23,18.9035,19.0885,18.747,18.7555,44786000,-0.008970336159293336,0.01351577821951239,0.012482477495232893,41.80186379522748,-0.009113482671174955
2015-03-24,18.6995,18.762,18.6135,18.7045,44564000,-0.0027229061137439264,0.010848571950745059,0.012466535785895228,42.43910965686087,0.012394793104381518
2015-03-25,18.7585,19.025,18.5145,18.548,68588000,-0.00840217009298414,0.010835453030659848,0.011794151773284753,34.688691056220094,0.012528318366678448
2015-03-26,18.4795,18.57,18.2825,18.3675,58598000,-0.009779168016918841,0.0087021939088047,0.0119236798674875,37.49999979395604,-0.018410645575032025
2015-03-27,18.3555,18.6585,18.3285,18.528,52194000,0.008700302878289247,0.008788817262933938,0.011931404824901903,42.40121557993271,-5.396945328950409e-05
2015-03-30,18.5935,18.806,18.5775,18.7295,36418000,0.010816719567606582,0.009162936630614137,0.01171280609699424,55.33389299677679,0.003321280299986684
2015-03-31,18.662,18.885,18.5755,18.605,50122440,-0.006669459159605483,0.009347998399034604,0.01176851143245312,56.0996377324271,0.0004839750483975891
2015-04-01,18.6115,18.658,18.417,18.513,49160000,-0.00495717379154623,0.008941815535651076,0.011768967078023709,45.13922783001999,-0.013008476835314808
2015-04-02,18.525,18.664,18.45,18.6125,37504000,0.005360210003087864,0.009061477495983593,0.011367531300918625,52.126304695814504,-0.002652448826492293
2015-04-06,18.505,19.01,18.468,18.852,61014000,0.012785611051356977,0.008860599933818923,0.010985852417852337,54.468393914963656,-0.0038310127083938106
2015-04-07,18.8035,18.9655,18.7015,18.7205,39096040,-0.006999828967018648,0.008668250961954574,0.011057240618609422,52.93010085148442,-0.0018661192716803443
2015-04-08,18.733,19.079,18.7325,19.06,52728000,0.017972718131590192,0.010310469233700372,0.010306089302928687,56.57837568732202,0.019006121521558894
2015-04-09,19.033,19.221,18.94,19.177,47817320,0.006119746065322534,0.009705869770524782,0.010069070304943124,61.07526844943928,0.033912012076773745
2015-04-10,19.2155,19.356,19.066,19.1325,51470000,-0.0023231845894394402,0.008833711524775616,0.009061804829910975,54.935927494493185,0.04164965291955913
2015-04-13,19.175,19.264,19.007,19.118,37888000,-0.0007581600603683126,0.00879036837126919,0.008705493232761837,59.28297012549976,0.03184369602763382
2015-04-14,19.1755,19.3905,19.0605,19.2555,51670000,0.007166434569383177,0.008507149480825926,0.00869573697747291,63.51152482140203,0.02808403854881325
2015-04-15,19.2325,19.289,19.082,19.1725,38596840,-0.004319773554076675,0.008245909280478303,0.008712116873137003,65.88654239510986,0.03050255307712968
2015-04-16,19.1845,19.3725,19.1775,19.302,41607360,0.006731756828067144,0.0078087737333260195,0.00864111966761018,74.40584954730635,0.04261870037271098
2015-04-17,19.1315,19.178,18.72,18.778,76792000,-0.02752274564858864,0.01266627559689933,0.010734907494602507,55.48726919366909,0.008891873740765499
2015-04-20,18.9275,19.597,18.85,19.4755,100313660,0.036471293531836216,0.016708471681505452,0.013149569255578586,63.44628663004754,0.0330734139613833
2015-04-21,19.5655,19.73,19.34,19.559,92856980,0.004278273187188813,0.016315465515040532,0.012929666642614744,67.45334762372963,0.0447904703400015
2015-04-22,19.5955,19.714,19.4,19.49,69456600,-0.0035340250359114163,0.01573190637629527,0.012946842841566462,68.02582990687752,0.02256033578174188
2015-04-23,19.5105,19.594,19.3075,19.4995,159598000,0.0004873106958540837,0.015677943261989256,0.012719473105532952,66.92748055840272,0.016817020389007675
2015-04-24,21.95,22.6325,21.95,22.255,343538080,0.13217787825249414,0.043995078236691694,0.03139855649832391,83.12889385439937,0.16320397229844508
2015-04-27,22.193,22.3495,21.8705,21.928,108618000,-0.014802343467332892,0.04477542459861193,0.03187023526076258,80.08065251408995,0.14698190187258087
2015-04-28,21.9255,21.95,21.402,21.4655,82809660,-0.021317363861270082,0.046123875659982674,0.032546099862287195,72.05060023673872,0.11477240269014044
2015-04-29,21.3375,21.712,21.3015,21.4685,72432000,0.00013974938300099758,0.045982088105383165,0.03243300921877167,71.45398352207545,0.11975485721736856
2015-04-30,21.3555,21.5875,20.962,21.089,72956000,-0.017835166992588275,0.046901015133007505,0.032811812554613955,67.2363666740711,0.09258107968086193
2015-05-01,21.191,21.282,20.8,21.1435,71316000,0.0025809521223448943,0.045243526251117605,0.032822839282075876,67.71935947020012,0.12597188198956233
2015-05-04,21.2365,21.4885,21.121,21.152,45408000,0.000401934017303554,0.04449543985125867,0.032812344858535424,66.97395490241912,0.08608251392775546
2015-05-05,21.1425,21.3755,21.051,21.0595,57126000,-0.0043826989356931445,0.044665473187030985,0.03276398077781747,66.86025715939175,0.07671660105322342
2015-05-06,21.0715,21.136,20.7275,20.955,50963540,-0.004974483356547987,0.044706926835274045,0.0327202269734906,64.8357564337281,0.07516675218060542
2015-05-07,21.2075,21.425,21.1425,21.344,55311140,0.018393388356178566,0.04476463003524376,0.032862271560801494,73.60191298189349,0.09459216902997514
2015-05-08,21.5375,21.76,21.5085,21.6845,58176000,0.015827049875331768,0.013181645155302362,0.03288973690491081,71.74640657522151,-0.02563468883396991
2015-05-11,21.626,21.95,21.5685,21.6425,47874000,-0.0019387455007533999,0.012466466035598199,0.032904052974700435,70.6799005479863,-0.013019883254286824
2015-05-12,21.554,21.6625,21.3355,21.551,38956340,-0.004236754922356978,0.010423424153349362,0.03298514838060206,70.36561245353384,0.003983135729426213
2015-05-13,21.479,21.6765,21.29,21.3435,39926560,-0.009674975513716082,0.010901507666526717,0.03309174191795917,67.53518430097132,-0.005822484104618386
2015-05-14,21.4725,21.65,21.3505,21.614,37768000,0.012594009209255309,0.009735653117218164,0.03313043913696095,38.4421202530871,0.02489449476030159
2015-05-15,21.4,21.52,21.215,21.3,84805620,-0.014634180165594451,0.011133389294667225,0.03257172998229439,38.62318820988242,0.007401801972237276
2015-05-18,21.3,21.3635,21.073,21.262,47789240,-0.0017856308489660347,0.011162168524438335,0.03182138131898056,45.643330918858275,0.005200453857791221
2015-05-19,21.247,21.412,21.0315,21.0855,49304800,-0.008335841408620322,0.01142201819471072,0.031948428382448615,42.36747684609623,0.001234597212659283
2015-05-20,21.03,21.355,20.918,21.193,43923180,0.005085338016643948,0.011366008000650882,0.03190299568361147,52.32454146958271,0.011357671200191044
2015-05-21,21.4,21.845,21.4,21.5815,82428000,0.01816552774437491,0.011327716194878873,0.032039658886054895,58.51808602907299,0.011127248875562046
2015-05-22,21.5775,21.622,21.3805,21.3815,40412000,-0.009310404055814207,0.010453529624599205,0.01159483953524637,54.15384587940128,-0.013973114436579115
2015-05-26,21.31,21.35,21.1,21.2735,44790060,-0.005063895477071317,0.010517704510720014,0.011227670094434032,53.85169159325998,-0.01704978630010401
2015-05-27,21.3725,21.5925,21.2505,21.571,44620000,0.013887653326653286,0.011547018713087755,0.010707344037802715,60.36687955397636,0.0009280311818478104
2015-05-28,21.4855,21.5675,21.2735,21.3285,38181820,-0.011305613490178154,0.011710636826065443,0.011014717717303614,49.72561490665295,-0.0007027900766041206
2015-05-29,21.3615,21.625,21.3615,21.4615,60320000,0.006216425721126165,0.011102161560773559,0.010291843420535973,45.73939601056499,-0.00705561210326644
2015-06-01,21.52,21.658,21.31,21.546,45065280,0.003929552228473108,0.010013498704751383,0.010308010779321034,48.18574894732077,0.011549295774647916
2015-06-02,21.5035,21.6615,21.3125,21.5495,33396060,0.00016242995244021715,0.009968928721473333,0.010308811384924479,49.97083387144014,0.013521775938293512
2015-06-03,21.72,21.9195,21.6375,21.8295,54558000,0.012909651614912542,0.009940831831703583,0.010561760413875453,59.19061995889987,0.03528491143202683
2015-06-04,21.72,21.838,21.463,21.539,50214000,-0.0133970206441354,0.011239920387583115,0.011004540575180733,48.5923420869772,0.01632614542537625
2015-06-05,21.483,21.54,21.325,21.3475,38156000,-0.00893060859559393,0.010006288210280798,0.010463257646201221,50.93448722680194,-0.010842619836433864
2015-06-08,21.2815,21.34,21.071,21.175,43450000,-0.008113396261506036,0.009903660609031686,0.009913261820185969,48.37443920880339,-0.009657881813717406
2015-06-09,21.148,21.3745,20.957,21.274,45766500,0.004664429291354972,0.009934645357303998,0.009996579767075272,53.62709226446825,2.350341974777237e-05
2015-06-10,21.323,21.61,21.283,21.5385,43443660,0.01235636159093092,0.009706012310928451,0.01038257498064056,56.269279336682985,-0.0015066524500487732
2015-06-11,21.578,21.9445,21.5735,21.6485,58445060,0.005094136563177905,0.008969353356983003,0.010183720315217474,51.35244218048681,0.01500339920763305
2015-06-12,21.551,21.618,21.413,21.496,41052000,-0.007069296670391984,0.009172990271387783,0.009921769666915064,52.35645164314042,0.0016075297625979257
2015-06-15,21.383,21.4025,21.132,21.1835,41018000,-0.014644294556174142,0.01015313726140512,0.00992254038183435,48.29157149731132,-0.016824468578854557
2015-06-16,21.2075,21.3985,21.1335,21.363,45948000,0.008437876911081629,0.010646761400189376,0.010102291838317937,45.86645443476532,-0.008654493143692377
2015-06-17,21.418,21.5675,21.2375,21.3905,43716000,0.0012864445620859725,0.009553716778448027,0.009899625093707953,51.34724001787862,-0.020110401062782057
2015-06-18,21.515,21.9865,21.47,21.9695,67566000,0.026708229600579496,0.012281053054034052,0.011459510134843382,59.246450371514264,0.019987000324991788
2015-06-19,22.013,22.2495,21.662,21.746,89900000,-0.010225295255205007,0.012414937187001216,0.01107751985460848,53.46500320564446,0.01866729125190303
2015-06-22,21.8515,21.962,21.709,21.8145,36470000,0.0031450537281797787,0.011911336501725305,0.01085189871547188,54.490003130172816,0.03020070838252642
2015-06-23,21.779,22.352,21.6845,22.2995,64900980,0.021989370386305756,0.01335657788109524,0.01170822294216042,57.446134092444254,0.04820438093447388
2015-06-24,22.2485,22.3235,22.0115,22.042,52416000,-0.01161453242069289,0.013968393023887332,0.011774638678501566,58.053153758327205,0.023376743970100256
2015-06-25,21.9035,22.1735,21.8195,22.005,44748000,-0.0016800240062955988,0.013982665480965068,0.011433519531521922,61.07461652179731,0.0164676536480588
2015-06-26,22.1095,22.1745,21.753,21.905,52488000,-0.004554778997192826,0.013830557917737482,0.011456362855452588,62.60359085757935,0.019026795682917763
2015-06-29,21.749,21.85,21.45,21.493,55062000,-0.018987620540723196,0.014461133959518367,0.012267674055430156,53.412277735191026,0.014610427927396419
2015-06-30,21.7105,21.7785,21.523,21.7045,51937460,0.009792311594299712,0.014539977718826784,0.01246683745745572,52.62991104663538,0.015985582549267408
2015-07-01,21.9675,22.0,21.779,21.8695,39740000,0.0075733597393486006,0.014661005875059353,0.012239100584558441,53.44129531355399,0.022393118440429127
2015-07-02,21.8655,21.91,21.674,21.8855,26866000,0.0007313450217418832,0.011875691905279392,0.011820151745474666,56.33436305458415,-0.003823482555360802
2015-07-06,21.7615,21.9865,21.676,21.802,38062000,-0.003822608374362137,0.011451105003482235,0.011652882737643274,60.86803695232735,0.002575186241147831
2015-07-07,21.784,21.8865,21.2785,21.836,69084000,0.001558275213344338,0.01141758645368445,0.011451390233446365,58.7592589545816,0.0009855829837952523
2015-07-08,21.7175,21.7995,21.4415,21.485,47662000,-0.016204966692552666,0.009510020159786851,0.012084722387592006,51.56275815383542,-0.03652548263413968
2015-07-09,21.745,21.936,21.7075,21.7195,45426000,0.01085545731597914,0.010075471552438913,0.012011616590396876,45.33407964364423,-0.01463115869703302
2015-07-10,22.0245,22.236,21.95,22.1755,48018000,0.020777601312823052,0.012284993532127345,0.012817822802582628,57.37592278781972,0.007748239036582616
2015-07-13,22.4145,22.8935,22.377,22.7785,79136000,0.026829032760834877,0.014569373541577625,0.013864893765562245,63.98723131287837,0.03987674047021228
2015-07-14,23.1365,23.48,22.908,23.2785,94709760,0.02171307918105648,0.013069795158306762,0.013827295608624612,64.14331092227499,0.08307355883310863
2015-07-15,23.152,23.235,23.01,23.0595,59721240,-0.009452355759025378,0.014145882217142034,0.014148745015770427,64.86486459953008,0.06242945011403167
2015-07-16,23.3055,23.794,23.24,23.774,81910000,0.03051471451980581,0.016139178628378974,0.015333101829967388,71.57317048731112,0.08708475273783134
2015-07-17,23.885,24.271,23.8625,24.1505,98642000,0.015712537259573067,0.016048463045909216,0.01470884081390382,75.65406122263063,0.10349318041625732
2015-07-20,24.6285,24.66,24.27,24.405,95048000,0.010482945521105133,0.015315312006711683,0.014324326893015276,84.51054724267654,0.11939271626456294
2015-07-21,24.395,24.444,24.1275,24.4,63636000,-0.00020489703995473882,0.015449215235379225,0.014376103009661405,83.58878475507956,0.11742077303535448
2015-07-22,24.2995,24.625,24.245,24.4135,62296000,0.0005531256863035621,0.01284790801671805,0.013880459462283643,82.94483264407462,0.13630439841750053
