Date,Open,High,Low,Close,Volume,ret,vol_10,vol_20,rsi_14,mom_10
2015-02-02,26.6195,26.7281,25.9918,26.5139,75643906,-0.010001152894089517,0.023153112449787377,0.018567746398425462,66.0106449391566,0.042610586583720966
2015-02-03,26.4012,26.7754,26.2453,26.5687,47232323,0.0020647074358745043,0.02309726832749252,0.017992862531436057,64.84487307835258,0.045810060263964836
2015-02-04,26.5607,26.7406,26.1567,26.21,34018474,-0.013592813877738575,0.023005336053229315,0.017283019233730247,59.23808107717863,0.01096985219242752
2015-02-05,26.3012,26.4387,26.1871,26.3957,33295102,0.007060100762886433,0.02050232943309293,0.017280626024323953,61.632512640334404,-0.013904714228609616
2015-02-06,26.4547,26.9134,26.337,26.5976,43094056,0.007619868054971073,0.020450466488375993,0.017319190314656344,60.78855415977381,-0.014889109468288475
2015-02-09,26.4839,26.5976,26.2823,26.3685,30415300,-0.008650870227254213,0.020406589505225496,0.01717324611746225,58.582727515291765,-0.01385985317381655
2015-02-10,26.5114,26.9523,26.363,26.9104,47595073,0.02034271306511292,0.018829619391074887,0.01742893212393787,58.73855313013067,0.036398578102313506
2015-02-11,26.8891,26.9996,26.7032,26.8029,38445585,-0.00400273837316314,0.01767098905669732,0.017472765178431705,50.3571427132653,0.049904226190709444
2015-02-12,26.8856,27.318,26.753,27.2019,48766545,0.014776733185656744,0.01788889291869114,0.01762743076124862,51.99613191878397,0.06387081130127337
2015-02-13,27.2766,27.5272,27.2313,27.4584,47547863,0.009385308269181847,0.01128209052583072,0.017574141461016244,57.10307491172892,0.025317022897342945
2015-02-17,27.4584,27.5501,27.0649,27.1521,39315387,-0.01121774061767138,0.01143736627876884,0.017797126173028487,62.911788833116134,0.024070393265419376
2015-02-18,27.0927,27.2786,26.8801,27.0345,31276029,-0.004340563336202785,0.011634551351893103,0.01785495589253942,67.60112206069311,0.017531907846450867
2015-02-19,27.0255,27.2443,26.9398,27.2238,30945154,0.006977762593779871,0.0103728892118765,0.017423728775177203,68.69465006286714,0.038679893170545654
2015-02-20,27.2801,27.2801,26.8079,26.9921,38373124,-0.008547360114440078,0.010983254688178293,0.016116101750340436,53.07123146873721,0.022594589270221954
2015-02-23,26.8461,26.8676,26.5039,26.6534,33015773,-0.012627508386585478,0.011721588759599926,0.016246732520026397,51.98226597102577,0.0020979336481488087
2015-02-24,26.4815,26.8726,26.4542,26.8351,28530311,0.006794009886878419,0.011438500734547602,0.0161815653766844,53.65371934629361,0.01769535620152829
2015-02-25,26.8248,27.3792,26.8034,27.2676,40980521,0.01598845208515009,0.010712078551090513,0.014954648458026515,64.21734664218887,0.01327367857779893
2015-02-26,27.1884,27.9053,27.1561,27.8635,54215807,0.021618404418193633,0.012251335271518247,0.014807756981490151,67.77169678690339,0.03957034499998113
2015-02-27,27.8067,28.3682,27.7509,28.03,68576599,0.005957776574887889,0.011684135160791653,0.014796417017224181,67.49303870233443,0.030442726427198252
2015-03-02,28.2476,28.6955,28.0557,28.6471,50588726,0.02177685122030699,0.013017690845325464,0.011889430769036115,75.41832112447985,0.043290941933979976
2015-03-03,28.7135,28.9376,28.4219,28.835,50707154,0.006537710670372206,0.011832278455984157,0.011478612942606806,73.31040137920996,0.06198047296525866
2015-03-04,28.7443,28.9765,28.5226,28.8121,38099616,-0.0007944892702170941,0.01153694340167207,0.011524268674561128,74.84419798006263,0.0657530192901663
2015-03-05,28.8504,29.0547,28.8071,28.9665,36046199,0.005344552049594053,0.011538914790527257,0.010750093577596556,73.22453250193647,0.06401384083044981
2015-03-06,28.9949,29.0337,28.4996,28.5416,37728274,-0.014777317701624491,0.012547958161718439,0.011604849532807254,63.651257526057954,0.05740568536720003
2015-03-09,28.4429,28.6685,28.3497,28.6013,23569131,0.002089499193106442,0.010934238826335747,0.011577607043198919,69.47430633932478,0.07308260859777738
2015-03-10,28.3208,28.3851,27.8898,27.8913,40225294,-0.025137359096350915,0.014945247919492574,0.012997937256565586,59.93230064938974,0.039358899351968235
2015-03-11,27.8889,28.1072,27.6702,27.6841,40668896,-0.0074565710740214395,0.014667657428602154,0.012500934258909554,55.313892365820585,0.015274538279863359
2015-03-12,27.8231,27.9905,27.6762,27.9665,35754405,0.010149124143864457,0.013306344088160482,0.012578278682594117,61.11871813965447,0.0036965923161125236
2015-03-13,27.8605,28.1161,27.4172,27.5501,35554422,-0.01500119995532569,0.01396268421459963,0.012762908407870076,60.053817504035564,-0.017120941848020044
2015-03-16,27.7459,28.0857,27.4664,27.9805,36987599,0.015501673628345447,0.012888704555058498,0.013053558807409014,62.16388410214214,-0.023269371070719136
2015-03-17,27.8072,27.9308,27.6203,27.7798,28994729,-0.007198701108511021,0.012563598340311524,0.012886382791149186,55.72111500757404,-0.03659441650771633
2015-03-18,27.7858,28.2232,27.5751,28.2057,35452053,0.015214947302363493,0.013925189476358733,0.013186831500050376,53.97315605711869,-0.02104671301293559
2015-03-19,28.124,28.2456,28.0045,28.0817,24747387,-0.0044059665429987075,0.013683151915231818,0.013211798094710538,50.60625232569068,-0.03054563029706725
2015-03-20,28.2331,28.2526,28.122,28.1454,44480664,0.0022658122952267943,0.013117070017816727,0.012996277513591309,43.239455435830095,-0.013881492277938223
2015-03-23,28.1978,28.3791,28.0513,28.1664,30341594,0.0007458472637530626,0.013084218489642752,0.012534935651022294,40.56609082065542,-0.015205602542541774
2015-03-24,28.3243,28.9889,28.3019,28.7727,79442948,0.021297242723532128,0.011968186101039712,0.01318329811027255,49.52265551409808,0.031601252003312874
2015-03-25,28.7742,28.8988,28.2476,28.2476,53260376,-0.01841852268681933,0.013453510486214336,0.013700710072879789,42.00813736173732,0.02035464400143039
2015-03-26,28.1305,28.2571,27.8146,28.0802,50022682,-0.005943796591925179,0.013334389894918723,0.012965114075378007,44.5592187576461,0.004065578459943264
2015-03-27,27.99,28.1017,27.7459,27.7768,34677254,-0.010863561732875414,0.012858913878757074,0.013129306628542602,40.80599465392094,0.008228645268075319
2015-03-30,27.9113,28.0065,27.7389,27.9557,24875851,0.006419974501862417,0.011998686573198433,0.01217515399860775,50.81461224665943,-0.0008863315523310877
2015-03-31,27.8097,28.021,27.6333,27.6348,35059073,-0.011545266348521446,0.012358209545626327,0.012239874932026329,49.393827445834575,-0.005219620011663317
2015-04-01,27.6642,27.8241,27.2029,27.3752,39041016,-0.009438354013783928,0.011281912234073948,0.012342573149834299,42.68862660493092,-0.029444403081646642
2015-04-02,27.2716,27.301,26.9243,26.9678,47933134,-0.014993932338764377,0.011909105833659025,0.012494139039011355,42.78384995192357,-0.03966640196284421
2015-04-06,26.8446,27.1785,26.6882,27.0992,33838223,0.004860645447434369,0.012088859945986121,0.012338099730391723,38.2043524547311,-0.03717126066781784
2015-04-07,27.1591,27.4087,27.0813,27.1446,27417150,0.0016739244153612459,0.012131023023910115,0.012330146343369057,41.12948257853512,-0.03627726653033403
2015-04-08,27.2074,27.4754,27.2014,27.3429,28488902,0.007278765790350281,0.009431686720501303,0.011301195092213416,37.133142293049374,-0.04969293809757169
2015-04-09,27.3613,27.3692,26.9996,27.302,32475200,-0.001496937779645345,0.008215664749052384,0.011199911413854475,38.07688762483513,-0.033475410300344066
2015-04-10,27.3792,27.3932,27.1506,27.328,26198629,0.0009518580253733513,0.008268104905029154,0.010916456688632843,37.354579046112605,-0.026787558493173158
2015-04-13,27.297,27.5636,27.2163,27.333,29430302,0.00018294579367170185,0.007782151222431906,0.01041949003012594,37.04291028650472,-0.015977362403156725
2015-04-14,27.2109,27.2298,26.6902,26.8916,47377126,-0.01628079321572746,0.008460674691386073,0.010290162324818856,19.173412779512987,-0.03806379378802893
2015-04-15,26.8009,27.0614,26.5224,26.9543,47094766,0.002328869174383757,0.008197638919349383,0.010256560389480283,25.020280314333817,-0.024624748505507443
2015-04-16,26.8203,27.163,26.8079,27.0778,31836754,0.004571364617282672,0.008075064969378213,0.009598174992680288,30.304935388136883,-0.010863847570063423
2015-04-17,26.7535,26.8926,26.3545,26.5408,49410470,-0.02003103234589935,0.009127143520862238,0.01040301366833838,27.756982296070433,-0.015833697965722093
2015-04-20,26.5911,27.1914,26.5711,27.1282,38660903,0.02189060562279307,0.011693656813957991,0.011746873436099372,37.01716385257134,0.0010701422920234016
2015-04-21,27.2009,27.2895,27.0125,27.048,29233331,-0.002960711847078715,0.011716473242502263,0.011733152247014466,40.04140908268963,-0.003558718861210064
2015-04-22,27.0649,27.4504,26.9683,27.3598,31910942,0.011461717380526594,0.01208812563586694,0.010879196941103564,49.7431961391393,0.0006180763562022573
2015-04-23,27.4261,27.9572,27.4047,27.7723,78465417,0.014964338293438972,0.012942883213182469,0.010872080235698404,63.392708211254245,0.017225844260493783
2015-04-24,28.8978,29.1294,28.3148,28.5793,92502178,0.028643558470016692,0.015477360558750325,0.012627962912438638,70.11497350395217,0.04578820257611249
2015-04-27,28.5191,28.672,28.0135,28.2038,48236229,-0.013225958910654204,0.016441534466310553,0.012754020077753298,63.2096176581526,0.031858925108842806
2015-04-28,28.1142,28.289,27.9467,28.1166,37330578,-0.003096571390766887,0.01519269581949302,0.012709296281885154,59.92406535518919,0.0455532582665219
2015-04-29,27.9243,28.1899,27.8491,27.968,33741875,-0.005299149775021058,0.015499679442473959,0.012477876156661185,58.312946024169655,0.037608099635308756
2015-04-30,27.8271,27.9542,27.2373,27.3394,47411249,-0.0227321142849972,0.01759123220976403,0.013363370078960714,50.123687027660026,0.009661050750060962
2015-05-01,27.3967,27.4614,27.0942,27.4584,36702569,0.004343246884579038,0.01597360273444755,0.012918557601139151,51.32771456916232,0.03457318543525445
2015-05-04,27.4301,27.734,27.2706,27.5421,35385813,0.00304361104402243,0.014602381246798999,0.01289561726031338,57.451829265625236,0.015257186248995636
2015-05-05,27.4087,27.5306,27.0205,27.054,28631416,-0.017880874449727153,0.015821745557903853,0.013551359261157723,51.040687936667354,0.00022182786157931567
2015-05-06,27.034,27.0982,26.5154,26.6573,39174578,-0.014771834363960592,0.015888950148559577,0.013808255604629647,45.84756963998459,-0.025676357283313522
2015-05-07,26.6982,27.1615,26.5761,27.0041,31915338,0.01292567202481417,0.015649809147873273,0.014167692496331862,54.75364741816275,-0.027660654681103125
2015-05-08,27.3444,27.5401,27.3025,27.3484,28326314,0.012669319914812764,0.01260146609396998,0.014472010944316082,52.377969604040715,-0.04306963431574595
2015-05-11,27.3255,27.5686,27.1814,27.1904,21937237,-0.005794056415583164,0.01223715516494987,0.014530440491304798,51.51238355045387,-0.03593132840255575
2015-05-12,27.0095,27.05,26.6534,26.8391,35410362,-0.01300419032754446,0.012582732493374355,0.014357763665304137,44.51582991948652,-0.0454357923788794
2015-05-13,26.9258,27.0937,26.8516,26.8771,24326266,0.0014148434304354564,0.012722596124941064,0.014351086392022585,39.76399548191181,-0.03900529176201373
2015-05-14,27.1002,27.3852,27.027,27.3608,31851046,0.017836709162981912,0.012545090216456755,0.014877353101654837,34.954932586894955,0.0007827530962640772
2015-05-15,27.4202,27.4306,27.027,27.2258,33560320,-0.004946278948999897,0.012538118155440842,0.014144999467718303,37.16198463631722,-0.008470996125047425
2015-05-18,27.0927,27.318,27.0145,27.2348,26790487,0.00033051417288568343,0.01247367511575791,0.01328661199218897,38.182159179117065,-0.011157464390878058
2015-05-19,27.301,27.5701,27.2572,27.3647,47296314,0.0047582943101193145,0.011069471161573571,0.013302188722796293,41.87387177440421,0.011484438530346752
2015-05-20,27.4464,27.7031,27.1566,27.5257,30951035,0.005866252084383745,0.009599063931309795,0.01311890224318965,52.87101225452482,0.032576442475419576
2015-05-21,27.4192,27.7798,27.3657,27.7399,34293869,0.0077516962661734355,0.009145670261334206,0.012789639866216595,54.21445017246984,0.027247714235986376
2015-05-22,27.6228,27.8112,27.5811,27.6258,24351959,-0.004121691282896876,0.00863681606629494,0.010874777587322217,51.24180270099249,0.010143189363911675
2015-05-26,27.5291,27.5666,27.0505,27.2607,37469821,-0.013304014105890927,0.009570181227025654,0.010879146155126092,53.182839843380336,0.0025854713428268283
2015-05-27,27.3349,27.6642,27.2303,27.6124,34970313,0.012818842602733527,0.009064524654410697,0.011343810867268633,64.91365013310292,0.028812441549828538
2015-05-28,27.5895,27.6876,27.4405,27.6089,23631717,-0.00012676268051238772,0.00910448615193778,0.01129721855577087,60.57786454173417,0.027227639886743704
2015-05-29,27.5601,27.5969,27.1536,27.1675,43601488,-0.016116778556083913,0.00915766684803035,0.010697461746683352,46.94001804622609,-0.007064851904915126
2015-06-01,27.3374,27.4291,27.0808,27.3613,33330389,0.007108200290579231,0.009329693464893575,0.010778395854515165,52.856235337772056,0.00497689691395653
2015-06-02,27.2726,27.8386,27.2288,27.5974,31971641,0.008591959141732884,0.009672832056094725,0.01093590664485498,63.18094876254711,0.013313848458589739
2015-06-03,27.6548,27.7987,27.5079,27.6642,26804819,0.0024175931401119828,0.009608562416193346,0.010088381052893761,63.545932988110344,0.010944757296809549
2015-06-04,27.5093,27.6976,27.3568,27.4849,26963391,-0.0065023955694790275,0.009720639073026402,0.00955852800240055,52.38571235595369,-0.0014822511325779386
2015-06-05,27.5004,27.5666,27.2701,27.3772,24484437,-0.003926212753463891,0.009360923058349175,0.009238389690500786,52.94140474775422,-0.013075029109693936
2015-06-08,27.3812,27.3942,27.0495,27.0758,27435095,-0.011070210200723808,0.009838047996185808,0.009142277938731057,47.226098862119564,-0.01990892571436853
2015-06-09,27.0729,27.1436,26.8451,27.01,30121619,-0.002433172199103024,0.009017962048710639,0.009070469612096937,43.670366318789036,-0.00919638894085617
2015-06-10,27.1864,27.6388,27.1571,27.5301,30425396,0.01907278374441154,0.010214400972738706,0.009535980251240507,50.06959800665158,-0.0029805449725485156
2015-06-11,27.6413,27.6413,27.3593,27.4027,25964483,-0.0046384028636872335,0.01030520721913564,0.00962680422890794,44.51564614429152,-0.007468606137875811
2015-06-12,27.2851,27.3434,27.1829,27.2746,25534229,-0.00468568251819915,0.008957012704230015,0.008834428176381618,44.313839576324774,0.003942210361645326
2015-06-15,27.0385,27.1042,26.8631,27.052,27246414,-0.008194926454356054,0.008989539212747826,0.008956131865460145,46.45754806993052,-0.011304287442482686
2015-06-16,27.1147,27.2358,26.9808,27.1451,32643910,0.0034356115576257627,0.008504280300834857,0.008994835673562266,41.304752120030294,-0.016389225071927083
2015-06-17,27.2143,27.319,26.9926,27.2313,24528597,0.0031704957373848847,0.008547540234371412,0.008956018596922619,43.183623148035736,-0.015648383108855524
2015-06-18,27.301,27.7619,27.301,27.7085,41341325,0.017372178319708047,0.010194586736145268,0.009707236028754673,59.64143112525662,0.008135376151996221
2015-06-19,27.7255,27.7947,27.5132,27.7753,59502924,0.0024079112200582303,0.01006353574636978,0.009564728916064132,57.72791726715792,0.014541297137764309
2015-06-22,27.8695,28.1784,27.8446,27.8829,34875972,0.003866461152079834,0.009058056016458,0.009547522822994382,55.59781938811438,0.029808906846704453
2015-06-23,27.8884,28.1429,27.7569,28.0677,31509974,0.006605851305025921,0.008912418587798137,0.00906214082448805,57.56156035910874,0.03915957052943342
2015-06-24,28.0225,28.0304,27.7399,27.8276,29026845,-0.008591115058275067,0.007894545136596149,0.00891288468551977,56.27908652280877,0.010806353772779609
2015-06-25,27.9138,28.0552,27.7723,27.7967,26800804,-0.001111025331681299,0.007686981943848357,0.008918593073949098,57.908826661617816,0.014378145219266836
2015-06-26,27.8844,27.8988,27.4929,27.5531,43832322,-0.008802256659873494,0.008147188682536081,0.008339444006892339,59.19901290182856,0.010210965513701487
2015-06-29,27.2388,27.4454,26.9144,26.9648,37892869,-0.021582740215127873,0.010568961413229626,0.00955853395743813,49.274897109263144,-0.0032234215584799886
2015-06-30,27.1561,27.1964,26.8796,26.9045,34634379,-0.002238752877255629,0.010496831121485077,0.009306084551743716,38.22732384825644,-0.008863478123123492
2015-07-01,27.0848,27.1919,26.8906,27.0669,30869500,0.006018020289656844,0.010656636719847583,0.009415384416048974,43.76300125829051,-0.00603717046193164
2015-07-02,27.1386,27.301,27.0803,27.2681,28225952,0.007405941644126937,0.009147725370945253,0.009507872292502646,49.88246331114447,-0.015894039735099397
2015-07-06,27.0145,27.33,27.0065,27.1824,25704846,-0.003147815750633491,0.009045253938471604,0.009494244264251998,52.48078504880491,-0.021346304090324897
2015-07-07,27.2726,27.4504,26.8951,27.4022,33715781,0.008053597096086433,0.009443262093573808,0.009319909914668988,54.66623080136223,-0.017239957106326753
2015-07-08,27.1814,27.315,26.9623,26.9871,27760270,-0.015264328087218204,0.00982085637717154,0.009959329606441828,46.04059905163488,-0.03849977019848427
2015-07-09,27.327,27.3449,27.1327,27.1342,29873904,0.005435950807840524,0.010078862805126479,0.009002632162275617,39.57221173184767,-0.024917707599649286
2015-07-10,27.5856,27.8635,27.5004,27.705,43591452,0.020817977457090915,0.012512152627751632,0.010146936289735795,48.921017685822996,-0.003298952753384543
2015-07-13,27.8745,28.5391,27.8341,28.4833,41943500,0.027705048298477856,0.014869522563768106,0.011729102575899212,57.64178779987145,0.03376026653988107
2015-07-14,28.6213,29.379,28.6048,29.1034,75100905,0.021537055222544017,0.01297725475342909,0.012220408768234289,61.86722257118019,0.07931080519788769
2015-07-15,29.0816,29.3282,28.9057,29.0926,41604014,-0.0003711595341254959,0.012832040072485883,0.012253601863385588,65.29847114111394,0.08132840231188099
2015-07-16,29.367,30.1159,29.2898,29.9803,113048331,0.03005665298928996,0.01458855710706079,0.013618456083798598,71.87449891684504,0.10763700312928326
2015-07-17,33.8772,35.0231,33.7775,34.8547,258094238,0.15064749251932028,0.046636601045951846,0.03535294882580935,87.94221562760434,0.27822253842401934
2015-07-20,34.3246,34.764,33.9654,34.5168,102805333,-0.00974182978061738,0.04711584607399332,0.035620283645116047,90.29194574415394,0.26982164930248986
2015-07-21,34.1203,35.1526,34.0839,34.6419,75878072,0.0036177700403586936,0.047301996280757826,0.035622898617022974,90.9976260783809,0.26420141448496826
2015-07-22,34.5757,35.5377,34.4561,34.6295,83399238,-0.0003580121127173262,0.04616791705048063,0.03570054122511402,90.71868525262092,0.2831871523802112
2015-07-23,34.4675,34.6778,33.4583,33.6146,76506341,-0.029745423561293085,0.04906824101276371,0.0365981559500457,81.41800564946371,0.23882775243051224
2015-07-24,33.7417,33.767,32.5411,32.6203,82921513,-0.03002570243820128,0.05170070951644171,0.03759470295077599,74.69819315216378,0.17741562894784346
2015-07-27,32.4609,33.2331,32.4599,32.7946,58593640,0.005329073727718625,0.05163797965016458,0.03739453991485049,74.59318437643167,0.1513623772526358
2015-07-28,32.9685,33.085,32.5525,32.8638,34486565,0.002107880351096417,0.05169232715844045,0.03675428908096771,77.6751150398452,0.12920827119855405
2015-07-29,32.9934,33.0467,32.5241,32.952,36889344,0.0026802090926152603,0.0516191463023738,0.03668523493447894,77.55057574199614,0.13265916418608148
2015-07-30,32.7533,33.2819,32.4668,33.108,39749575,0.004722987889369729,0.05127995548640051,0.03669403138202098,76.63255638305378,0.10432517353061832
2015-07-31,33.1149,33.1299,32.7413,32.7563,35046588,-0.010679635029720328,0.013684092640339224,0.03698491668791195,71.98723875601308,-0.060204219230118095
2015-08-03,32.7643,33.2131,32.7643,33.1159,31461780,0.010918219590203244,0.014619156399314992,0.036871943011181206,71.21556590736347,-0.040586033467760574
