Date,Open,High,Low,Close,Volume,ret,vol_10,vol_20,rsi_14,mom_10
2015-02-02,34.8539,35.5258,34.5445,35.4467,58632139.534446,0.021443222252500387,0.0373483216437936,0.028182843294925326,29.61743657418019,-0.10730016898655903
2015-02-03,35.7465,36.0054,35.2419,35.7213,60649948.760182,0.007716989735423967,0.037569842252431256,0.028341964084014556,31.909056972823038,-0.10327298469695145
2015-02-04,36.0142,36.2457,35.5173,35.9273,48460824.505662,0.005750302661387978,0.037939649927090716,0.028354674859735064,34.12227375775893,-0.08885648347746689
2015-02-05,36.2536,36.6138,35.937,36.4508,42560489.366576,0.014465953903249961,0.0369049839564567,0.028413807730851073,38.43206963796731,-0.09933310106768067
2015-02-06,36.648,36.7458,36.193,36.4177,40312630.270702,-0.0009084858965555275,0.03684261019287117,0.027334205109486323,34.526810867039046,-0.10108607113765944
2015-02-09,36.272,36.7018,36.2457,36.3747,36541479.381042,-0.001181442156094375,0.03690136921898428,0.027344637692531936,33.59190520049249,-0.09893580654270906
2015-02-10,36.7018,36.7282,36.2192,36.5788,34550879.14403,0.005595359578291923,0.020896971587949356,0.0273956673170528,36.21459637438338,-0.0014141182508613515
2015-02-11,36.6218,36.6218,36.2457,36.3913,44556454.410213,-0.005139102527252188,0.017148208336555372,0.02739510999864388,28.5116827424348,0.028912569588364967
2015-02-12,36.6577,37.0016,36.5006,37.0016,38740678.452224,0.016631419866500206,0.016836177022235034,0.027775407704493202,32.549101417811016,0.025745088418175577
2015-02-13,37.2477,37.6698,37.0525,37.6698,46729053.664414,0.017897557472683043,0.00907802772186297,0.028108388330177016,37.251289560161204,0.08575084955339007
2015-02-17,38.0271,38.0547,37.3532,37.6855,38961550.817281,0.0004166926606930737,0.008054147484133972,0.027781836439187045,57.68619838718694,0.0631596171152744
2015-02-18,37.7314,37.7937,37.5252,37.6433,31349028.428772,-0.0011204215230992997,0.00833977710446405,0.02775085588501,70.15560185336935,0.05380543261303483
2015-02-19,37.4196,37.6433,37.2275,37.621,31914598.833988,-0.0005925784376538335,0.008535626162069142,0.027699688035489386,65.60364446177942,0.047142423727917215
2015-02-20,37.621,37.9471,37.4354,37.9228,34365074.595117,0.007990109198125843,0.007928559406268606,0.027012053245564174,91.55317527437522,0.04038320146608587
2015-02-23,37.7937,38.2138,37.7488,38.1778,37602217.342673,0.006701680522633677,0.007773160803023182,0.02708895500043187,90.31381889280742,0.04833089404328095
2015-02-24,38.1778,38.3106,37.9822,38.1279,29221130.094829,-0.0013078972373814029,0.00778392337503775,0.027091032594385982,88.04780837517569,0.048198335656376434
2015-02-25,38.0108,38.1279,37.8777,38.0458,34410291.519675,-0.0021556004707812756,0.008066445611086139,0.01555759041061695,84.85865627142495,0.04010519754611952
2015-02-26,38.0458,38.2498,37.9561,38.1015,33483582.603916,0.0014629542986883879,0.0074911653003477355,0.012910181153039116,82.10354305906515,0.04699474874489229
2015-02-27,38.169,38.2226,37.7576,37.9228,39088204.277859,-0.004701137113159528,0.006674842446088264,0.012464956513836218,77.70292615945485,0.024896220703969574
2015-03-02,37.7666,38.2138,37.662,37.9471,36914768.564304,0.0006405702612212539,0.0038896394572350943,0.007809035449023504,79.1422636563158,0.007361334543852127
2015-03-03,37.6698,37.9051,37.2645,37.4286,36711945.087801,-0.013757966520205098,0.0060182316967917465,0.007751324591851297,64.10596876121002,-0.006816945509545924
2015-03-04,37.1949,37.366,37.0828,37.2362,29773948.846126,-0.005153711678249524,0.00618360645462774,0.007848320935812432,64.0018557899884,-0.010814673527560159
2015-03-05,37.2447,37.3943,37.032,37.283,26819402.406745,0.0012560522966674026,0.006227518852031086,0.007801804770900243,55.73443072208915,-0.008984343850509058
2015-03-06,37.1873,37.283,36.4508,36.6316,41915559.75218,-0.017626202802231122,0.007333502928931732,0.008351767042990253,28.69747192967624,-0.03404811880979264
2015-03-09,36.485,37.2996,36.485,37.0573,37127417.622715,0.01155410749270853,0.008191265643642828,0.008717882950653993,38.96655875174517,-0.029349517258721036
2015-03-10,36.6228,36.9363,36.3473,36.3473,45281642.14604,-0.01934544000656971,0.009640240834964444,0.00981943885073275,31.562624355011366,-0.04670070997878195
2015-03-11,36.5983,36.6414,36.1823,36.3082,37251604.70559,-0.0010763122894923947,0.009678884386796371,0.009730928174566025,31.412470850151564,-0.04567126989050041
2015-03-12,35.7417,36.018,35.2679,35.6292,69407379.240557,-0.018878084700485836,0.010359195735338169,0.010536803969012956,20.65957112796545,-0.06488720916499358
2015-03-13,35.1986,35.8658,35.1195,35.7848,67076199.783438,0.004357695864413471,0.01093438525470568,0.009782738088166255,18.589205014110902,-0.056377693630217274
2015-03-16,35.8658,36.0104,35.6968,35.9419,40787786.279345,0.0043805236046198315,0.011238981412736397,0.008774574729448162,22.091716803880104,-0.05284198265480111
2015-03-17,35.7758,36.1743,35.5853,36.0542,36624989.14863,0.003119615953512053,0.011115814405485215,0.008839965231136853,24.768154779619465,-0.03672058265604383
2015-03-18,35.8287,37.0398,35.7417,36.7574,51103779.085627,0.01931620413358645,0.013257374444247067,0.010068629183639898,35.37145458409687,-0.012858454944382092
2015-03-19,36.5387,36.8298,36.5104,36.5622,39175397.742822,-0.005324646102542122,0.013280027419011442,0.010109349622579082,35.24487040874759,-0.019333208164579174
