Date,AAPL,MSFT,AMZN,GOOGL,META
2015-04-13,-0.0019785958429004266,0.0009751962939670376,-0.0007581600603683126,0.00018294579367170185,0.01175414926276433
2015-04-14,-0.004192299749233463,-0.0026313287303065566,0.007166434569383177,-0.01628079321572746,0.006005302698193837
2015-04-15,0.003736774377598425,0.014593970905872698,-0.004319773554076675,0.002328869174383757,-0.0096258714613231
2015-04-16,-0.004744127430041093,-0.0024052433822512663,0.006731756828067144,0.004571364617282672,-0.004847906719262367
2015-04-17,-0.011503713031418299,-0.012888622567939625,-0.02752274564858864,-0.02003103234589935,-0.018763196849285835
2015-04-20,0.022767819481863544,0.030276487585136368,0.036471293531836216,0.02189060562279307,0.028194947541623147
2015-04-21,-0.005584434438784037,-0.006175496170584613,0.004278273187188813,-0.002960711847078715,0.006358368251529092
2015-04-22,0.01336872383476442,0.0083161067790471,-0.0035340250359114163,0.011461717380526594,0.012006087753595582
2015-04-23,0.00844255529917588,0.008076776888238078,0.0004873106958540837,0.014964338293438972,-0.02658202490672237
2015-04-24,0.0046467092549584,0.09939078962261037,0.13217787825249414,0.028643558470016692,-0.010735738100472675
2015-04-27,0.01792503876325258,0.003349715247420033,-0.014802343467332892,-0.013225958910654204,0.0046500328526911045
2015-04-28,-0.0160641515240337,0.02314840505427783,-0.021317363861270082,-0.003096571390766887,-0.015130370441499532
2015-04-29,-0.014776074662818882,-0.001879040311754998,0.00013974938300099758,-0.005299149775021058,-0.002730546564368975
2015-04-30,-0.027436108099967466,-0.00865179135725338,-0.017835166992588275,-0.0227321142849972,-0.0212279528064092
2015-05-01,0.02990126597621083,0.0001901723680527691,0.0025809521223448943,0.004343246884579038,0.002789048461094699
2015-05-04,-0.0019500670975087975,-0.008397192690311786,0.000401934017303554,0.00304361104402243,-0.002281369810769488
2015-05-05,-0.022537939442780593,-0.013385187757732385,-0.0043826989356931445,-0.017880874449727153,-0.01598806199110714
2015-05-06,-0.006515913793935888,-0.028076903269406903,-0.004974483356547987,-0.014771834363960592,0.0069382264711891975
2015-05-07,0.006309484591301017,0.00900866660591736,0.018393388356178566,0.01292567202481417,0.004216450378935047
2015-05-08,0.018521856169480586,0.022192253854102065,0.015827049875331768,0.012669319914812764,0.0010194979855890477
2015-05-11,-0.010315398478083661,-0.008004166364218914,-0.0019387455007533999,-0.005794056415583164,-0.006388981609942455
2015-05-12,-0.003487047361925068,-0.0004736964280545618,-0.004236754922356978,-0.01300419032754446,-0.007075349513615825
2015-05-13,0.0011825731192109325,0.005873574674228946,-0.009674975513716082,0.0014148434304354564,0.012572327241539406
2015-05-14,0.023161927026981048,0.022740009121937466,0.012594009209255309,0.017836709162981912,0.036672653380420445
2015-05-15,-0.001432441935215549,-0.0088491722387555,-0.014634180165594451,-0.004946278948999897,-0.011743753239438015
2015-05-18,0.01065937440920173,-0.005809173864622566,-0.0017856308489660347,0.00033051417288568343,0.005703673243088038
2015-05-19,-0.0009116708197622495,-0.0025465801344819175,-0.008335841408620322,0.0047582943101193145,-0.003095786015285271
2015-05-20,-6.858028525232057e-05,0.0,0.005085338016643948,0.005866252084383745,-0.000992679073947249
2015-05-21,0.010485980730249613,-0.003352258413765898,0.01816552774437491,0.0077516962661734355,-0.000869403271554253
2015-05-22,0.008696588359868106,-0.010969432187537102,-0.009310404055814207,-0.004121691282896876,0.0007452490718790555
2015-05-26,-0.02219100940971954,-0.006674899874693923,-0.005063895477071317,-0.013304014105890927,-0.01513758810939659
2015-05-27,0.018365585423094303,0.021587994377430166,0.013887653326653286,0.012818842602733527,0.015261742309071817
2015-05-28,-0.0021973795804104347,-0.003335745573802437,-0.011305613490178154,-0.00012676268051238772,-0.005103004414984827
2015-05-29,-0.011501441488976081,-0.012466890261202707,0.006216425721126165,-0.016116778556083913,-0.011925076985677395
2015-06-01,0.0020246314187936094,0.00787294118475269,0.003929552228473108,0.007108200290579231,0.013795051974271706
2015-06-02,-0.0043896062321785315,-0.006535253225123114,0.00016242995244021715,0.008591959141732884,0.0018664847078584735
2015-06-03,0.0011112064934888928,-0.0015730709238936345,0.012909651614912542,0.0024175931401119828,0.024559191117807033
2015-06-04,-0.005285816931611482,-0.010476514020707168,-0.0133970206441354,-0.0065023955694790275,-0.004741938486158343
2015-06-05,-0.00581981688061796,-0.004774132424970989,-0.00893060859559393,-0.003926212753463891,0.0010962909923127669
2015-06-08,-0.006715390764959342,-0.009021564479315567,-0.008113396261506036,-0.011070210200723808,-0.01805834957952946
2015-06-09,-0.0028303982498814662,-0.0016671385285159897,0.004664429291354972,-0.002433172199103024,0.0
2015-06-10,0.011495259241466455,0.020823267908470545,0.01235636159093092,0.01907278374441154,0.01830180667141973
2015-06-11,-0.0024937841531790105,-0.003671849320272228,0.005094136563177905,-0.0046384028636872335,-0.00402464108101242
2015-06-12,-0.010966494188602443,-0.010169537025862435,-0.007069296670391984,-0.00468568251819915,-0.0036728738644709086
2015-06-15,-0.0020356384015498587,-0.010923138560046801,-0.014644294556174142,-0.008194926454356054,-0.010108567338538517
2015-06-16,0.005423846629320994,0.007889602166557163,0.008437876911081629,0.0034356115576257627,0.00432713786388171
2015-06-17,-0.002343920526249226,0.0030335363934897185,0.0012864445620859725,0.0031704957373848847,0.008965365546720295
2015-06-18,0.004298812041468864,0.01617526481786846,0.026708229600579496,0.017372178319708047,0.013480075394366645
2015-06-19,-0.010013665273716917,-0.013375170151048573,-0.010225295255205007,0.0024079112200582303,-0.00471556402499741
2015-06-22,0.008058773758497173,0.0027028052441273507,0.0031450537281797787,0.003866461152079834,0.026668247082161273
2015-06-23,-0.004524847056901939,-0.006875861784977183,0.021989370386305756,0.006605851305025921,0.03638450231799639
2015-06-24,0.008336833432654152,-0.006077123380564864,-0.01161453242069289,-0.008591115058275067,0.011089849991352936
2015-06-25,-0.004577529293153909,0.00046820369225890487,-0.0016800240062955988,-0.001111025331681299,-0.009952581587188638
2015-06-26,-0.006050537663311919,-0.008687299903582538,-0.004554778997192826,-0.008802256659873494,0.00034092846514675445
2015-06-29,-0.017629341399545865,-0.01973555991925732,-0.018987620540723196,-0.021582740215127873,-0.025431437891803858
2015-06-30,0.007104008068413202,-0.004942011620946528,0.009792311594299712,-0.002238752877255629,-0.0004080086321281655
2015-07-01,0.009282640153349285,0.006434860068806994,0.0075733597393486006,0.006018020289656844,0.01326210258758031
2015-07-02,-0.0011878097587990164,-0.0008354100525568388,0.0007313450217418832,0.007405941644126937,0.004362808297889829
2015-07-06,-0.0034091203051265697,-0.0002536061251707457,-0.003822608374362137,-0.003147815750633491,0.00297414998460226
2015-07-07,-0.0024766827254229825,-0.002044134837034171,0.001558275213344338,0.008053597096086433,-0.0037763963172404358
2015-07-08,-0.025204746915775136,-0.0014248140614767067,-0.016204966692552666,-0.015264328087218204,-0.018164437644491348
2015-07-09,-0.02046505783334587,0.0063970270533178575,0.01085545731597914,0.005435950807840524,0.002681748240451222
2015-07-10,0.0263632177064253,0.0020932374444239624,0.020777601312823052,0.020817977457090915,0.02381749817298692
2015-07-13,0.01902628964177184,0.02060909153044108,0.026829032760834877,0.027705048298477856,0.024151693430724923
2015-07-14,-0.000415268395347421,0.0017517089938673687,0.02171307918105648,0.021537055222544017,-0.004672385850387568
2015-07-15,0.009497264272563874,0.003019839937800824,-0.009452355759025378,-0.0003711595341254959,0.000891663010481642
2015-07-16,0.013225562010690618,0.019455310306559042,0.03051471451980581,0.03005665298928996,0.012070353067793844
2015-07-17,0.008920363726664804,-0.0008202728544424225,0.015712537259573067,0.15064749251932028,0.04435125741268098
2015-07-20,0.01849727477822619,0.00649445441665355,0.010482945521105133,-0.00974182978061738,0.03048763711111877
2015-07-21,-0.010095662866162803,0.0075101669033579704,-0.00020489703995473882,0.0036177700403586936,0.004890483511694178
2015-07-22,-0.04305977595825743,-0.03741120770379636,0.0005531256863035621,-0.0003580121127173262,-0.013815908241879341
2015-07-23,-0.0004986305571508609,0.012389880690686968,-0.01255104321829694,-0.029745423561293085,-0.016625486846134078
2015-07-24,-0.005390367211349443,-0.003701872759985206,0.09346457937555556,-0.03002570243820128,0.015697603899000257
2015-07-27,-0.013893119766100376,-0.012909738130608221,0.0037517836679763095,0.005329073727718625,-0.02909372216668893
2015-07-28,0.005003116999405467,-0.0002482967615096113,-0.010175606032832933,0.002107880351096417,0.011823213838125065
2015-07-29,-0.003065560833666464,0.02074670082226564,0.005630186526446382,0.0026802090926152603,0.017683007045354512
2015-07-30,-0.00522983901605532,0.012696015284857956,0.014562635374457773,0.004722987889369729,-0.01852290210785145
2015-07-31,-0.008908761192808288,-0.0038598046814796354,-0.001137094566602441,-0.010679635029720328,-0.0126838187071404
2015-08-03,-0.02405549707201941,0.002346631573458418,-0.0020911525759239867,0.010918219590203244,0.001381876382536745
2015-08-04,-0.03217665562210359,0.015469598834578314,-0.005867318341958881,-0.005189202142852483,-0.0008501594560943328
2015-08-05,0.0064622772229696495,0.0008454699021159947,0.009561214561135237,0.018000889140166797,0.02498817679606825
2015-08-06,0.002161553762998653,-0.0203679983905959,-0.014159097086520878,-0.004676585149613097,-0.013781800930443832
2015-08-07,0.0034180566540417566,0.002517798811063577,-0.013002996681135123,-0.008630454902590373,-0.008658062743114654
2015-08-10,0.035924550048952834,0.012577307348403576,0.00263706177929098,-0.0018839772298026919,-0.0015919345362502588
2015-08-11,-0.053617745721188895,-0.019607534086370126,0.006581348770100028,0.0401403485733092,-0.005645219231236913
2015-08-12,0.015234759868202942,0.0070302267379664385,-0.0029429376547596585,0.0016938101549709584,0.006069982962801072
2015-08-13,-0.000882508848643975,-0.0001647059694888446,0.007105195820602364,-0.007198855271344579,-0.008101526029861375
2015-08-14,0.007049844692754768,0.005719295299015802,0.003505535167945116,0.004157828166383393,0.010540422313276473
2015-08-17,0.010321424033041347,0.006833364998737064,0.006937050898649931,0.00685393300615371,-0.005203091111716591
2015-08-18,-0.005539759369516088,0.0055105362334198875,-0.00037374794873692156,-0.007783202285812068,0.01311494207782795
2015-08-19,-0.012930917137025613,-0.01398794232182504,-0.0039328102828319,0.007681983173822331,0.0014699708652824211
2015-08-20,-0.020782774623796185,-0.02066438146249901,-0.03269100111540892,-0.02120264146884627,-0.05112212249466163
2015-08-21,-0.06287559577826488,-0.058385747424549855,-0.042193836094921264,-0.05358253872210763,-0.05096788704441925
2015-08-24,-0.025380757152857123,-0.03286305141003293,-0.06496061086554852,-0.04107824620886952,-0.04722852105027877
2015-08-25,0.005875364261423419,-0.029445847843852787,0.0064534394813884595,-0.009167073402047627,0.01102440143642316
2015-08-26,0.05576482199479868,0.05388655873707825,0.07116760334068761,0.07434391009003188,0.049249037643125625
2015-08-27,0.028934577024783685,0.027548179899084653,0.034542359154931424,0.012385032796506998,0.02871551587024269
2015-08-28,0.003289282974456761,0.0006341286142117993,-0.0006947259006915083,-0.01246109797527413,0.014164229279298016
2015-08-31,-0.004654487012998588,-0.009404912177838108,-0.00993314986526277,-0.01815543740665641,-0.01751319423117452
2015-09-01,-0.04567691739493368,-0.03982000257621422,-0.032397353039425605,-0.028591649089738873,-0.024907887912962605
2015-09-02,0.04199694069390072,0.036199494693489334,0.0278245318137868,0.024088745653461956,0.030038392140180774
2015-09-03,-0.017599877077843547,0.00315357363851785,-0.011484755938992928,-0.012263252903840836,-0.019546791741428624
2015-09-04,-0.010243191434419423,-0.020549703236930422,-0.011397724311035393,-0.012779260603391757,0.001247094997521851
2015-09-08,0.027570377345174278,0.029532616813634758,0.03648072108691537,0.023444549091800326,0.014286760804663373
2015-09-09,-0.01931586638871425,-0.018871035151148227,-0.0012567309253392674,-0.0007297449335255421,0.01011288276370443
2015-09-10,0.021724041130518734,0.005035383805443865,0.010297166422592463,0.011849909249162743,0.01688451470200864
2015-09-11,0.01442957563755499,0.004398710632423415,0.01369259183761465,0.006459466554316607,0.000760745567309132
2015-09-14,0.009492493586397662,-0.010184300912368867,-0.015340701675804206,-0.004328333352671087,0.002820570322973318
2015-09-15,0.008491309623774318,0.021572218446991455,0.0018970065569098794,0.019129454880094918,0.006371167817732803
2015-09-16,0.001022518383774177,0.007351367685887913,0.009564163744555024,0.0006788426145411699,0.00590288808177893
2015-09-17,-0.021461771608586477,-0.0011058426474185102,0.021534041635635263,0.009195763867293571,0.009478743954543739
2015-09-18,-0.0042362770115780815,-0.017633442573092142,0.002576150730188122,-0.016132564752129024,0.0006357952953393878
2015-09-21,0.01534844956521982,0.014430174570107155,0.014936207492054033,0.009127072079574201,0.01210859753482698
2015-09-22,-0.01581025295476693,-0.004738429625697397,-0.018384934326322003,-0.020876315209825688,-0.027480377582680963
2015-09-23,0.008116940339593653,-0.000709973334306247,-0.004337028771838541,0.0001382728494246378,0.010806289291372631
2015-09-24,0.005903879048595984,0.0009413209351067578,-0.004337185015845284,0.0024764527285675826,0.004671417349451496
2015-09-25,-0.002558584049209936,0.0006313845068447958,-0.017958894760805047,-0.022800437786872737,-0.01752368807924507
2015-09-28,-0.019914008621717893,-0.01495318768447845,-0.03927336117721848,-0.025147535159059597,-0.0391301707394881
2015-09-29,-0.03044565510669027,0.0035241933010335675,-0.015978262805390255,-0.002630483229789139,-0.02888533777943843
2015-09-30,0.011286614261907385,0.018734899139897104,0.03139271240786264,0.024996008587643604,0.036590138331321076
2015-10-01,-0.006759101426979416,0.007826174920999076,0.017102711056848737,0.005668864103846834,0.011611963486556683
2015-10-02,0.007434918467199466,0.021265898773012396,0.022445542869171862,0.023080752863911192,0.01223925233562324
2015-10-05,0.003560601155313455,0.023091975001689573,0.020702826350263492,0.02211186663992303,0.020852002290705118
2015-10-06,0.004840824197029511,0.0024346970857060083,-0.011469288476358265,-5.678141993928576e-05,-0.012954519798304694
2015-10-07,-0.004840824197029421,0.001098072627043789,0.008263744197606499,-0.0024446561157198433,-0.004319661144516284
2015-10-08,-0.011798013069327035,0.013815171067396523,-0.01633372746899794,-0.00448591474784434,0.0007572889419087576
2015-10-09,0.023799009470337036,-0.007164717048944047,0.012377133848086738,0.0063356663969407105,0.008292546578009144
2015-10-12,-0.0046073064120729194,-0.002352742514145722,0.019064972532383966,0.007700354253916147,0.010880107328028422
2015-10-13,0.0015262142126227782,-0.0022974403988567523,-0.00234739756044454,0.009915279418268695,-0.001486357636423013
2015-10-14,-0.013949380563378359,-0.004559428566735354,-0.007442456157326734,-0.004045179570451099,-0.0005313778753018155
2015-10-15,0.014608429809475527,0.007075397781914105,0.03181064232409833,0.01835970516462003,0.019892251987633745
2015-10-16,-0.007217573305017632,0.010565753271396026,0.01468434433975934,0.00331376033000537,0.016331112310412843
2015-10-19,0.0060897790158569946,0.0023419158256289267,0.0041786564986442025,0.0066377749596531555,0.009489382977804032
2015-10-20,0.01838937702520253,0.00310608304473672,-0.02164048366230641,-0.0289161841908291,-0.015040954756327836
2015-10-21,-0.00011703526285821673,-0.012020666882375526,-0.009152439297528908,-0.012134535895237166,0.0011333781028797594
2015-10-22,0.014997115599350323,0.017427263980232376,0.014540124695430466,0.013809775775485787,0.02602037237310222
2015-10-23,0.030551865889573218,0.09606428824076896,0.06041701603715449,0.05455225591448306,0.02496909664475273
2015-10-26,-0.03244457452746289,0.025745196683383518,0.01586598814757958,0.01625818049725019,0.015343085993069234
2015-10-27,-0.006393155047912401,-0.010392131794154508,0.0039356571684273116,0.0023226903180308877,-0.0006747963817053652
2015-10-28,0.04052494679416035,0.005448507192855329,0.009917759677246157,0.005577603586440827,0.004810014083784878
2015-10-29,0.010325495599980927,-0.011568320735923144,0.015197494284272878,0.010704387854072182,0.00650471013617773
2015-10-30,-0.008455380635918558,-0.013674948221391755,-0.0010379656806381976,-0.010067212750961814,-0.028138187079309995
2015-11-02,0.013851377779529498,0.01134942553700096,0.003906722130497726,0.013937583196116564,0.013055524485219705
2015-11-03,0.011629202644096812,0.017007548867598594,-0.004849809292092551,0.0014431797519700853,-0.007091194900231717
2015-11-04,-0.004900333590419124,0.004601054497462073,0.024703923989082624,0.008631557243747586,0.013170827619173455
2015-11-05,-0.004456510880356853,-0.0003525308815788428,0.02267565921928961,0.007073155977484303,0.04532981018397429
2015-11-06,0.0012200379944247634,0.009878222064873066,0.005657723719858855,0.0012183770722325022,-0.015380642310566996
2015-11-09,-0.004324323152751787,-0.013981324702575496,-0.005901786140033841,-0.009009320381548249,-0.005711893426410667
2015-11-10,-0.031898795496577655,-0.01207636090517107,0.006371821401331737,0.0046140804430912525,0.013246462348349931
2015-11-11,-0.005579842071866277,0.0026435571537711984,0.020361862733118456,0.00917789376012185,0.010142074764624896
2015-11-12,-0.0034163821139007295,-0.006188481895924771,-0.011427842184709493,-0.011462373285647733,-0.009123225975522176
2015-11-13,-0.029843009488602967,-0.00905483669611877,-0.035555563029380226,-0.021996713050624762,-0.03840638086072312
2015-11-16,0.016353817626929695,0.017275018905402364,0.008464117003692541,0.013890140943437164,0.0008654262764289014
2015-11-17,-0.004131475845958389,-0.00807677390740947,-0.006986265064356604,-0.005936996393818435,0.010422239007288597
2015-11-18,0.03082101494719437,0.016463653186568842,0.03097795989836907,0.018633731815648785,0.024801647021000878
2015-11-19,0.012953951647557777,0.0017080609041690272,-0.003426909853515997,-9.2442312761218e-05,-0.014110405585943099
2015-11-20,0.004466190841807332,0.004606868112369991,0.010799370967323875,0.02220299280459571,0.009926104534626213
2015-11-23,-0.01348889837128965,0.0,0.015644800480612585,-0.0003849905414810376,-0.003453590029008624
2015-11-24,0.009829805572472863,0.0011228097766327629,-0.01161374097609905,-0.009143674471247957,-0.011378184721110593
2015-11-25,-0.007283695824285193,-0.010425437063390566,0.006223608826461327,-0.00048260849518935934,-0.003125742540206303
2015-11-27,-0.0020318657412168937,0.00450658577748842,-0.003084682855276594,0.003516397834599867,0.00037939865768586944
2015-11-30,0.004433285303143719,0.007731085192531398,-0.012645341363591266,-0.011885502662139266,-0.011540974108194036
2015-12-01,-0.008618721378625922,0.015866335786450345,0.021223245356484014,0.027079261342291557,0.02725376856632743
2015-12-02,-0.008541610189223349,-0.0001827427223690551,-0.004501620064763979,-0.0076067302602604294,-0.009850447865538348
2015-12-03,-0.009370701144511197,-0.01841363512543915,-0.014542893352904247,-0.012482099343561173,-0.016061167302111625
2015-12-04,0.03269514369697547,0.031034410047852724,0.009545292768477175,0.014227581708612115,0.017097680940258413
2015-12-07,-0.006350930495093463,-0.0017819275099165194,-0.004186319402046729,-0.00801249864040916,-0.005382703397142452
2015-12-08,-0.00048215558113423644,-0.0003616438172926465,0.011134649911826163,0.0027772429292298754,0.00829802026890922
2015-12-09,-0.022350171247684045,-0.014617357212693595,-0.018687397448136498,-0.016374891382177764,-0.01790753239646991
2015-12-10,0.00484731553699501,0.005266877300500123,-0.003722378479623995,-0.0032984229919055907,0.007808819796238405
2015-12-11,-0.026016235993480078,-0.022181399920422885,-0.03404629893836245,-0.012736350940026377,-0.03180377905377767
2015-12-14,-0.00644416684534598,0.019793046060531935,0.027365619962648097,0.016021612417778584,0.02456840857077858
2015-12-15,-0.01770757764343793,0.0010644769861590726,0.0011089591353344499,-0.0032192391014243963,-0.0010515750694191333
2015-12-16,0.00754004719961906,0.016774289904445582,0.025675678472769383,0.021477773991582638,0.0211988633088113
2015-12-17,-0.02143715996833246,-0.007708597064584348,-0.007605390114840759,-0.00874596867694421,-0.005351874189200776
2015-12-18,-0.027190436125359933,-0.028611248292163292,-0.009754420722511625,-0.01700317856673064,-0.02073697441380227
2015-12-21,0.011973759667614865,0.012864603597609228,0.0005569563234327676,0.005205782543807671,0.006992030784422567
2015-12-22,-0.0008116666185243387,0.009443710338654378,-0.0020487180086584474,0.008284280929133876,0.007038263789127397
2015-12-23,0.012790260099386344,0.008472293578778267,0.0008290312115174499,0.0017959732686600807,-0.008375417761044881
2015-12-24,-0.005230658126823283,-0.0027638568797028196,-0.0013720422208329198,-0.003477226905414579,0.0037204908167572724
2015-12-28,-0.011636123869207081,0.005058210553126958,0.018550745350700774,0.021187343113684403,0.008627690398691528
2015-12-29,0.01787142499505187,0.01067000339864069,0.027419788625008688,0.014874442343836025,0.01247729494637448
2015-12-30,-0.013065609142090772,-0.0042591812436443225,-0.007085869536983257,-0.004622000702315184,-0.009743378560526083
2015-12-31,-0.01917865863692686,-0.014879965268967956,-0.01931252146094357,-0.01567373634353248,-0.01479541405019133
2016-01-04,0.0008561392840349995,-0.01228929172192528,-0.059276384047017204,-0.02415947300079608,-0.023589647603928184
2016-01-05,-0.025530698237049333,0.004516283194042419,-0.005036287577364863,0.0027476569177148254,0.004976833888038879
2016-01-06,-0.019744188227778268,-0.018308369804024515,-0.0018003226491745006,-0.0028930362986811942,0.002333496440487064
2016-01-07,-0.04313744570069915,-0.03538936094599965,-0.03984115374923911,-0.024433455547088315,-0.050286864904643486
2016-01-08,0.005224402427940949,0.0030095179390807417,-0.0014650328960493556,-0.01371089408880167,-0.006043552325613745
2016-01-11,0.016130658410357022,-0.0005634596571108174,0.01745649696948422,0.002950590750169647,0.0018476704086253797
2016-01-12,0.01435015784554404,0.009138592695430088,0.0002427911279862236,0.016599728104200285,0.01889532039624436
2016-01-13,-0.02609116331289359,-0.021782547121961687,-0.06016651413694008,-0.03518538918009265,-0.040352479453611395
2016-01-14,0.021774833020225936,0.02808007088150414,0.01905046504721064,0.016291205002368817,0.030238101735005924
2016-01-15,-0.0244199644783692,-0.04071696198074881,-0.03924229854644655,-0.02899124993644619,-0.035174827269805545
2016-01-19,-0.004803633167453764,-0.008549322013335985,0.007513183350783192,0.01201638153213334,0.0030489431178531883
2016-01-20,0.0013480755410030358,0.004561738370266136,-0.0047284711874008845,-0.0007232384642483576,-0.009598723558155274
2016-01-21,-0.005013046681528755,-0.00611914387745603,0.005668010186484007,0.011222277652757295,-0.002015808862537905
2016-01-22,0.05170512789562529,0.03517077322756483,0.036473224986566063,0.025531584293883143,0.03935958332215008
2016-01-25,-0.019651839998808637,-0.009614484566152999,0.0002514858636284832,-0.01601406517182731,-0.009540980300979043
2016-01-26,0.0054566826663509215,0.00738522610292036,0.007881287768631054,0.00023254128054461654,0.0033959384321161435
2016-01-27,-0.06786277078583257,-0.018353847002291965,-0.030223472150104885,-0.022336465085961987,-0.03013941045778974
2016-01-28,0.006972874696351713,0.016215432290113116,0.08538867888067726,0.0419208216279656,0.14428595371948885
2016-01-29,0.033953387010650656,0.05567343482623239,-0.08152198914651115,0.015419707666847412,0.027480713299210074
2016-02-01,-0.009252523977161512,-0.006067993574233611,-0.01861448759489264,0.014165215183654397,0.025877170014182396
